Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit
7752,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,Cassandra Brandow,TEC-PH-10002496,Technology,Phones,Cisco SPA301,Not,467.97,3,0.0,140.39
7753,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,Cassandra Brandow,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,Not,33.02,2,0.0,15.85
7756,CA-2017-100902,2017-11-17,2017-11-21,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,Not,268.24,7,0.2,93.88
7757,CA-2017-100902,2017-11-17,2017-11-21,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,Not,431.16,5,0.2,107.79
7758,CA-2017-112844,2017-11-13,2017-11-16,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215,East,Chuck Magee,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Not,43.6,4,0.0,12.21
7759,CA-2017-112844,2017-11-13,2017-11-16,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215,East,Chuck Magee,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Not,154.95,3,0.0,30.99
7765,US-2017-118941,2017-12-08,2017-12-08,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044,East,Chuck Magee,OFF-AR-10004078,Office Supplies,Art,Newell 312,Not,17.52,3,0.0,5.26
7766,US-2017-118941,2017-12-08,2017-12-08,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044,East,Chuck Magee,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Not,1779.9,5,0.0,373.78
7767,US-2017-118941,2017-12-08,2017-12-08,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044,East,Chuck Magee,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Not,219.9,5,0.0,59.37
7770,CA-2016-155978,2016-01-08,2016-01-08,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503,West,Anna Andreadi,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,Not,1039.73,2,0.2,90.98
7771,CA-2016-155978,2016-01-08,2016-01-08,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503,West,Anna Andreadi,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,Not,45.96,2,0.0,13.79
7772,CA-2016-108196,2016-11-25,2016-11-25,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130,East,Chuck Magee,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,Not,456.59,2,0.7,-304.39
7773,CA-2016-108196,2016-11-25,2016-11-25,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130,East,Chuck Magee,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,Not,4499.99,5,0.7,-6599.98
7774,CA-2016-108196,2016-11-25,2016-11-25,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130,East,Chuck Magee,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,Not,59.98,3,0.2,12.0
7776,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,Anna Andreadi,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,Not,10.98,1,0.0,2.96
7777,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,Anna Andreadi,OFF-FA-10003485,Office Supplies,Fasteners,Staples,Not,7.86,3,0.0,3.62
7778,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,Anna Andreadi,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,Not,51.45,3,0.0,13.89
7779,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,Anna Andreadi,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,Not,37.06,3,0.2,13.9
7780,CA-2016-139381,2016-04-18,2016-04-22,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Chesapeake,Virginia,23320,South,Cassandra Brandow,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,Not,203.92,4,0.0,55.06
7781,CA-2016-139381,2016-04-18,2016-04-22,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Chesapeake,Virginia,23320,South,Cassandra Brandow,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",Not,29.56,4,0.0,7.98
7783,CA-2016-162236,2016-04-11,2016-06-11,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,Not,45.25,2,0.2,3.96
7784,CA-2016-162236,2016-04-11,2016-06-11,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,Not,876.3,10,0.4,-292.1
7785,CA-2016-162236,2016-04-11,2016-06-11,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,Not,185.38,2,0.2,-34.76
7787,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Not,2.89,1,0.8,-4.77
7788,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,Not,7.9,3,0.2,2.47
7789,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,Not,22.61,3,0.6,-10.17
7790,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Not,30.53,8,0.2,9.54
7794,CA-2015-127481,2015-12-12,2015-12-15,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,89115,West,Anna Andreadi,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,Not,32.4,5,0.0,15.88
7795,CA-2015-127481,2015-12-12,2015-12-15,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,89115,West,Anna Andreadi,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,Not,97.88,2,0.0,48.94
7798,CA-2017-166184,2017-03-24,2017-03-27,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10035,East,Chuck Magee,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Not,47.01,3,0.0,22.09
7799,CA-2017-166184,2017-03-24,2017-03-27,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10035,East,Chuck Magee,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,Not,469.99,1,0.0,136.3
7800,CA-2017-166184,2017-03-24,2017-03-27,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10035,East,Chuck Magee,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,Not,207.85,3,0.1,2.31
7803,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064,South,Cassandra Brandow,OFF-LA-10003714,Office Supplies,Labels,Avery 510,Not,12.0,4,0.2,4.2
7804,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064,South,Cassandra Brandow,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,Not,720.06,4,0.2,-63.01
7805,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064,South,Cassandra Brandow,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Not,25.42,1,0.2,-4.77
7806,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064,South,Cassandra Brandow,OFF-AR-10001315,Office Supplies,Art,Newell 310,Not,2.82,2,0.2,0.32
7807,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064,South,Cassandra Brandow,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Not,3.2,2,0.7,-2.56
7808,US-2016-137295,2016-08-01,2016-08-01,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604,South,Cassandra Brandow,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Not,30.83,7,0.7,-24.66
7809,US-2016-137295,2016-08-01,2016-08-01,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604,South,Cassandra Brandow,OFF-AR-10001955,Office Supplies,Art,Newell 319,Not,47.62,3,0.2,5.95
7810,US-2016-137295,2016-08-01,2016-08-01,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604,South,Cassandra Brandow,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,Not,108.78,2,0.2,10.88
7811,CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735,East,Chuck Magee,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Not,4.77,1,0.0,2.15
7812,CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735,East,Chuck Magee,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,Not,7.98,3,0.0,2.07
7813,CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735,East,Chuck Magee,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,Not,550.43,3,0.3,-47.18
7814,CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735,East,Chuck Magee,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,Not,10.56,6,0.0,4.65
7815,US-2017-109316,2017-08-06,2017-10-06,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049,West,Anna Andreadi,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Not,1497.67,2,0.15,140.96
7816,US-2017-109316,2017-08-06,2017-10-06,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049,West,Anna Andreadi,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,Not,17.52,2,0.2,-3.5
7817,CA-2016-138478,2016-10-21,2016-10-26,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031,West,Anna Andreadi,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,Not,113.22,3,0.0,29.44
7818,CA-2016-138478,2016-10-21,2016-10-26,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031,West,Anna Andreadi,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,Not,35.88,6,0.0,17.58
7819,CA-2016-138478,2016-10-21,2016-10-26,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031,West,Anna Andreadi,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,Not,4535.98,3,0.2,1644.29
7823,US-2014-115413,2014-08-26,2014-08-26,Standard Class,PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,19711,East,Chuck Magee,OFF-AR-10003770,Office Supplies,Art,Newell 340,Not,8.64,3,0.0,2.51
7824,US-2014-115413,2014-08-26,2014-08-26,Standard Class,PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,19711,East,Chuck Magee,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,Not,149.97,3,0.0,52.49
7827,CA-2017-117114,2017-10-31,2017-10-31,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,60610,Central,Kelly Williams,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,Not,508.77,4,0.2,38.16
7828,CA-2017-117114,2017-10-31,2017-10-31,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",Not,9.91,3,0.2,3.22
7829,CA-2015-137302,2015-04-26,2015-04-26,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Not,63.94,3,0.2,6.39
7830,CA-2015-137302,2015-04-26,2015-04-26,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,OFF-AR-10000588,Office Supplies,Art,Newell 345,Not,59.52,3,0.0,15.48
7831,CA-2015-137302,2015-04-26,2015-04-26,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,Not,311.98,3,0.2,39.0
7832,CA-2015-137302,2015-04-26,2015-04-26,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,Not,50.35,3,0.2,17.62
7835,CA-2015-106257,2015-04-13,2015-04-17,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Not,241.57,2,0.2,-15.1
7836,CA-2015-106257,2015-04-13,2015-04-17,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,Not,479.92,2,0.2,41.99
7837,CA-2015-149083,2015-09-25,2015-09-30,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,Not,307.14,4,0.2,-11.52
7838,CA-2015-149083,2015-09-25,2015-09-30,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,Anna Andreadi,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Not,12.6,2,0.0,5.8
7839,CA-2015-149083,2015-09-25,2015-09-30,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,Anna Andreadi,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,Not,159.98,2,0.0,57.59
7840,US-2014-137869,2014-03-28,2014-03-28,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315,Central,Kelly Williams,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,Not,6.12,3,0.0,2.88
7841,US-2014-137869,2014-03-28,2014-03-28,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315,Central,Kelly Williams,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,Not,1184.72,4,0.0,106.62
7843,CA-2014-158470,2014-04-19,2014-04-23,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,22204,South,Cassandra Brandow,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,Not,58.05,3,0.0,26.7
7844,CA-2014-158470,2014-04-19,2014-04-23,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,22204,South,Cassandra Brandow,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,Not,71.28,11,0.0,34.21
7846,CA-2015-125976,2015-09-27,2015-09-27,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204,South,Cassandra Brandow,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,Not,154.9,5,0.0,69.71
7847,CA-2015-125976,2015-09-27,2015-09-27,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204,South,Cassandra Brandow,TEC-PH-10002496,Technology,Phones,Cisco SPA301,Not,1871.88,12,0.0,561.56
7849,CA-2016-104311,2016-02-05,2016-06-05,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061,Central,Kelly Williams,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,Not,18.94,3,0.2,-3.79
7850,CA-2016-104311,2016-02-05,2016-06-05,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061,Central,Kelly Williams,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,Not,12.67,3,0.2,-3.17
7851,CA-2016-104311,2016-02-05,2016-06-05,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061,Central,Kelly Williams,OFF-LA-10000973,Office Supplies,Labels,Avery 502,Not,5.04,2,0.2,1.76
7852,CA-2014-169649,2014-09-12,2014-12-15,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,60653,Central,Kelly Williams,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,Not,8.45,2,0.2,2.96
7853,CA-2014-169649,2014-09-12,2014-12-15,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,60653,Central,Kelly Williams,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Not,20.39,2,0.8,-53.01
7855,CA-2017-135587,2017-07-12,2017-12-12,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,39401,South,Cassandra Brandow,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Not,320.64,4,0.0,89.78
7856,CA-2017-135587,2017-07-12,2017-12-12,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,39401,South,Cassandra Brandow,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,Not,52.0,4,0.0,23.4
7857,CA-2014-103429,2014-05-30,2014-05-30,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,Chuck Magee,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Not,25.58,2,0.2,8.95
7858,CA-2014-103429,2014-05-30,2014-05-30,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,Chuck Magee,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,Not,464.0,5,0.0,134.56
7859,CA-2014-103429,2014-05-30,2014-05-30,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,Chuck Magee,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,Not,235.95,3,0.0,77.86
7860,CA-2014-103429,2014-05-30,2014-05-30,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,Chuck Magee,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,Not,39.96,4,0.0,17.98
7862,CA-2015-142993,2015-12-10,2015-12-10,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,Not,17.9,2,0.0,3.4
7863,CA-2015-142993,2015-12-10,2015-12-10,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",Not,81.96,2,0.0,0.0
7864,CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,Anna Andreadi,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,Not,272.74,3,0.2,-64.77
7865,CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,Anna Andreadi,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,Not,18.5,4,0.2,6.7
7866,CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,Anna Andreadi,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,Not,441.92,2,0.2,49.72
7867,CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,Anna Andreadi,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",Not,127.76,6,0.7,-191.65
7872,CA-2016-101672,2016-03-10,2016-07-10,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,Anna Andreadi,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Not,6.16,2,0.0,2.96
7873,CA-2016-101672,2016-03-10,2016-07-10,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,Anna Andreadi,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,Not,915.14,4,0.2,102.95
7874,CA-2016-101672,2016-03-10,2016-07-10,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,Anna Andreadi,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,Not,8.56,2,0.0,3.85
7875,CA-2016-101672,2016-03-10,2016-07-10,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,Anna Andreadi,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,Not,97.82,2,0.0,45.98
7876,CA-2017-168403,2017-09-09,2017-09-15,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West,Anna Andreadi,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,Not,31.1,6,0.2,11.28
7877,CA-2017-168403,2017-09-09,2017-09-15,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West,Anna Andreadi,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,Not,11.18,1,0.2,0.84
7881,CA-2017-118017,2017-03-12,2017-06-12,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,Anna Andreadi,OFF-AR-10003856,Office Supplies,Art,Newell 344,Not,13.34,6,0.2,1.0
7882,CA-2017-118017,2017-03-12,2017-06-12,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,Anna Andreadi,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,Not,76.75,6,0.2,10.55
7883,CA-2017-118017,2017-03-12,2017-06-12,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,Anna Andreadi,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,Not,102.34,8,0.2,14.07
7884,CA-2017-118017,2017-03-12,2017-06-12,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,Anna Andreadi,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Not,10.32,2,0.2,3.74
7885,CA-2017-118017,2017-03-12,2017-06-12,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,Anna Andreadi,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",Not,47.32,7,0.2,5.92
7886,CA-2017-118017,2017-03-12,2017-06-12,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,Anna Andreadi,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,Not,23.38,3,0.2,7.01
7887,CA-2017-118017,2017-03-12,2017-06-12,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,Anna Andreadi,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",Not,16.72,5,0.2,3.34
7888,CA-2017-118017,2017-03-12,2017-06-12,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,Anna Andreadi,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,Not,16.19,1,0.2,4.66
7890,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,Cassandra Brandow,OFF-AR-10003811,Office Supplies,Art,Newell 327,Not,19.89,9,0.0,5.37
7891,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,Cassandra Brandow,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Not,399.98,2,0.0,171.99
7892,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,Cassandra Brandow,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Not,343.85,5,0.0,137.54
